respondent_id,profile_id,rating
25,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",4
26,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
27,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
28,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
29,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",3
30,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
31,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",6
32,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
33,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",7
34,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
35,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",4
36,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
37,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",7
38,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",10
39,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
40,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",9
41,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
42,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",7
43,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",3
44,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",2
45,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",2
46,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
47,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",2
48,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",10
49,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",3
50,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",8
51,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",7
52,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",8
53,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",2
54,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",10
55,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",9
56,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",8
57,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",10
58,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",4
59,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",6
60,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",4
61,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",7
62,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",9
63,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
64,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",10
65,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",6
66,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",8
67,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",8
68,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",6
69,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
70,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",6
71,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",6
72,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",4
73,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",6
74,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
75,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
76,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
77,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
78,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",3
79,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",7
80,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",2
81,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",4
82,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
83,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",8
84,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",10
85,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
86,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
87,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
88,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",6
89,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
90,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
91,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
92,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
93,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",9
94,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",7
95,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
96,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",1
97,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
98,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
99,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",5
100,"Marka: Marka własna supermarketu
Zawartość cukru: Zero cukru
Opakowanie: Szklana butelka
Smak: Klasyczny  ",4
0,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
1,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",5
2,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
3,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
4,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
5,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
6,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
7,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
8,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",9
9,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
10,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",5
11,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
12,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",7
13,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",7
14,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
15,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
16,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
17,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
18,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
19,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
20,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",7
21,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",2
22,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
23,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
24,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
25,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
26,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",9
27,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
28,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
29,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
30,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
31,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
32,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
33,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",2
34,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
35,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",7
36,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",9
37,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
38,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
39,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
40,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",5
41,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",2
42,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
43,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
44,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
45,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
46,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
47,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
48,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
49,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
50,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",7
51,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",4
52,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
53,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",9
54,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
55,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",9
56,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
57,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",5
58,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
59,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",5
60,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
61,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
62,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",5
63,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",2
64,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
65,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
66,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",7
67,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
68,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",9
69,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
70,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
71,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
72,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
73,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",9
74,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
75,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
76,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",9
77,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
78,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
79,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
80,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
81,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",6
82,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",9
83,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",2
84,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
85,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
86,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
87,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",7
88,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
89,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",2
90,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
91,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
92,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",1
93,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
94,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
95,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",8
96,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
97,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",10
98,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
99,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",3
100,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Puszka aluminiowa
Smak: Klasyczny  ",5
0,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
1,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
2,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
3,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",2
4,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
5,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
6,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",5
7,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",10
8,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
9,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
10,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",3
11,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
12,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",7
13,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
14,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",7
15,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
16,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
17,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",9
18,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
19,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
20,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
21,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",5
22,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
23,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",9
24,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
25,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",3
26,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",5
27,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
28,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",10
29,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
30,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
31,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",7
32,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
33,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
34,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",10
35,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
36,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
